longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-1.3278352216308462,1.0525482830366848,0.9821426581785077,,,,,1.2644107404566025,1.14091526013421,NEAR BAY
-1.3228439144608315,1.043184551645693,-0.6070189133741593,1.202953104696302,1.140614528723996,0.8712666462307148,1.20845685058203,1.2644107404566025,0.8390451013976344,NEAR BAY
-1.3328265288008536,1.038502685950199,1.8561815225324745,-1.1951007301687693,,,,1.1266020666689407,0.8147865107992127,NEAR BAY
-1.3378178359708683,1.038502685950199,1.8561815225324745,-1.8042672536470725,-2.762127224072624,,-2.8420054565297117,0.7472981461535445,0.772466581938146,NEAR BAY
-1.3378178359708683,1.038502685950199,1.8561815225324745,-0.8743270487415037,-1.5071643508132402,,-1.5655783685381521,0.026897210136129245,0.7760624577015921,NEAR BAY
-1.3378178359708683,1.038502685950199,1.8561815225324745,,,,,0.1329969472663041,0.4347720076987636,NEAR BAY
-1.3378178359708683,1.0338208202547048,1.8561815225324745,0.06462154100662439,-0.04382183487653535,-0.38180617976641695,0.15650369848128023,-0.08949879910298036,0.5879307361225969,NEAR BAY
-1.3378178359708683,1.0338208202547048,1.8561815225324745,0.3878686870243264,0.5031944999599682,-0.26798006780477707,0.5130359490271391,-0.5290514549638824,0.26187309191310926,NEAR BAY
-1.3428091431408828,1.0338208202547048,1.0616007367561409,0.07794562300903905,0.4552492561190287,-0.18761862698428522,0.3883179726217391,,0.1586866833829225,NEAR BAY
-1.3378178359708683,1.0338208202547048,1.8561815225324745,0.5834459453717558,0.5448720017807674,0.24654565254142058,0.653734407310198,-0.06854171677608903,0.38531874327606935,NEAR BAY
-1.3428091431408828,1.038502685950199,1.8561815225324745,-0.18811882980224381,-0.2697781154588669,-0.8158308571414925,-0.2909256291463542,-0.4473881067563369,0.4988766711664641,NEAR BAY
-1.3428091431408828,1.038502685950199,1.8561815225324745,0.5649124497851044,0.6327428560684576,0.19737633676079064,0.6921651308504024,-0.385726435271755,0.26453732676056746,NEAR BAY
-1.3428091431408828,1.038502685950199,1.8561815225324745,0.03466825201083906,-0.1005596910523366,-0.3741808972889454,-0.003849593526899293,-0.5762246815345634,0.05598216881303515,NEAR BAY
-1.3428091431408828,1.0338208202547048,1.8561815225324745,,,,,-1.1398675664713322,-0.14480324616773427,NEAR BAY
-1.3428091431408828,1.038502685950199,1.8561815225324745,0.1345500534025224,0.36415940193229734,-0.17820787446141556,0.45022183175941155,,-0.5327095262406354,NEAR BAY
-1.3428091431408828,1.038502685950199,1.6972653653772076,-2.911052297465759,-1.4606043816720082,-1.8076819564470472,-1.4792897243291934,,-0.8660156715671081,NEAR BAY
-1.3478004503108902,1.038502685950199,1.8561815225324745,-0.4160091840425995,-0.7823117089871623,-1.2398180525358786,-0.7336516689305004,-0.9648679474126508,-0.6368618423370781,NEAR BAY
-1.3478004503108902,1.038502685950199,1.8561815225324745,-2.0273415829341137,-1.3194153938641522,-2.302323297268435,-0.9816523285194215,,-0.5888810413787581,NEAR BAY
-1.3428091431408828,1.0338208202547048,1.6972653653772076,-0.15666872678343305,-0.17738229267641123,-0.6037194300692368,-0.20874626877014893,,-0.5401183940409643,NEAR BAY
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-1.1134345092675924,-1.2556546094518874,-1.8650402865315083,-1.3121873139540945,-1.2821105297450146,-0.47952614593705795,NEAR BAY
-1.3478004503108902,1.038502685950199,0.9026845796008742,,,,,,-0.7223298880511306,NEAR BAY
-1.3478004503108902,1.038502685950199,1.0616007367561409,-0.8539550330623016,-0.6391540960957113,-0.7612310892009265,-0.49105793336344383,,-0.5238907385556658,NEAR BAY
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-0.004080894312644858,0.1311522670807713,-0.545708385973694,0.03326303300360263,,-1.6376305996132419,NEAR BAY
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-0.7748258579701212,-0.862389899079056,-1.00017868172425,-0.7818611303141149,-3.796617522854389,-2.6397055129804055,NEAR BAY
-1.3478004503108902,1.0338208202547048,1.8561815225324745,-0.16929979607046244,-0.25604444493138806,-0.5662068214386546,-0.19491995323132263,-1.2893117472227493,-1.0314340924693426,NEAR BAY
-1.352791757480905,1.038502685950199,0.9821426581785077,,,,,-1.8508876584202418,-1.9734433667964855,NEAR BAY
-1.352791757480905,1.038502685950199,1.6178072867995743,-2.787535731118274,-2.3556348914529655,-3.0689768093383396,-2.0126216319460712,-1.6564207492479774,-3.899472586118053,NEAR BAY
-1.352791757480905,1.038502685950199,1.8561815225324745,-0.49261771262417325,-0.33157172738496316,-0.36661332000343444,-0.31643969018871515,,-2.1066451877178323,NEAR BAY
-1.352791757480905,1.0338208202547048,1.6972653653772076,-0.2975110647893932,-0.03285058401819801,-0.3133969083447744,0.01487887823960744,,-1.8897475514865105,NEAR BAY
-1.352791757480905,1.0338208202547048,1.8561815225324745,,,,,,-1.0461269137480005,NEAR BAY
-1.352791757480905,1.0338208202547048,1.6178072867995743,-0.47176102219462784,-0.21158174527590146,-0.9652800506450258,-0.4198031526295389,,-1.3196267562261186,NEAR BAY
-1.352791757480905,1.0338208202547048,1.8561815225324745,-0.23135207006593184,-0.0736809632958507,-0.24936931680334223,-0.11153138771067812,,-1.5813069778235724,NEAR BAY
-1.3478004503108902,1.0338208202547048,1.538349208221941,-0.4649043516702138,-0.39221330493426537,-0.5212122720274622,-0.7027566486694897,,-1.807224272418567,NEAR BAY
-1.3478004503108902,1.0291389545592071,1.6178072867995743,-0.8274222828253296,-0.6458455606902208,-1.4334198032430643,-0.7494646499505251,,-2.1503297812582147,NEAR BAY
-1.3478004503108902,1.0291389545592071,1.7767234439548412,0.14821432162280423,0.22816032068880868,-0.10885843520130199,0.22496370590932852,-1.0382688386116292,-1.8448894481801859,NEAR BAY
-1.3478004503108902,1.0291389545592071,1.6178072867995743,-2.100587472830795,-1.4758847616841395,,-1.4792897243291934,,-3.0014051024104353,NEAR BAY
-1.3478004503108902,1.0291389545592071,1.538349208221941,-0.6171466459588748,-0.27903981327372546,-0.6109124417865895,-0.4429951520672432,,-2.1805504004899268,NEAR BAY
-1.352791757480905,1.0291389545592071,1.8561815225324745,-1.0961578388723139,-0.496448740469118,-0.8427726843857379,-0.2859000131449027,,-2.227665955565025,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-1.188034623355061,-0.9225223984008867,-1.873509654389281,-0.9230881585789119,-0.21524640966594874,-0.14380211484080443,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.006958462260292768,0.5610685017891285,0.05098277561196763,0.6178368701010335,-1.3119036786599294,-0.3111527875757197,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.8111898388277269,-0.34142670986550205,-0.7147839503288735,-0.32683041955800135,,-0.5904438590587706,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.7767234439548412,,-1.1067144557117607,,-1.7643243263707686,,-0.6786830446202676,NEAR BAY
-1.3428091431408828,1.0338208202547048,1.6178072867995743,,,,,,-1.4401009134725313,NEAR BAY
-1.3428091431408828,1.0338208202547048,1.8561815225324745,,,,,0.0939538414632631,-0.17016291723779697,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-1.2535024350397213,-1.1067144557117607,-2.156741242529214,-1.0988311581989163,-0.6456694220447552,-0.21642025541501148,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.8561815225324745,-0.8257871298296695,-0.33648707858939797,-1.6530459320665045,-0.3971368530278637,-1.1338503371207789,-0.23927540719887871,NEAR BAY
-1.3428091431408828,1.0291389545592071,1.6972653653772076,-2.8473881825608816,-0.9959871909637809,-2.8434369836812916,-0.9716503449185585,,-0.8157912089062125,NEAR BAY
-1.3478004503108902,1.024457088863713,1.1410588153337744,,-1.0961261470031254,,-1.6800302277206727,,-0.9188966403470817,NEAR BAY
-1.3428091431408828,1.024457088863713,0.9026845796008742,,,,,,-0.18360856699465358,NEAR BAY
-1.3478004503108902,1.024457088863713,0.9026845796008742,,-0.5871756743189525,-1.7840724334044826,-0.5811620004657897,,-1.702059178972007,NEAR BAY
-1.3478004503108902,1.024457088863713,-0.6070189133741593,,-0.18582313187321747,-1.5433103491542581,-0.12424444675896743,,-0.3608678244860726,NEAR BAY
-1.3478004503108902,1.024457088863713,1.1410588153337744,-0.5283756608730591,-0.17318844150981097,-0.4470372490195432,-0.2660463725539296,,-3.899472586118053,NEAR BAY
-1.3478004503108902,1.024457088863713,0.9821426581785077,0.44310882453813033,0.8056910971978175,0.5947402652183362,0.6654194906020985,,-2.9504343584911443,NEAR BAY
-1.3478004503108902,1.024457088863713,1.8561815225324745,-0.8691950048541061,-0.17318844150981097,-0.259477674724918,-0.3010532722128932,,-2.2038307192482955,NEAR BAY
-1.352791757480905,1.024457088863713,1.8561815225324745,-2.405836131256311,-2.762127224072624,-1.7763248572871047,-2.1978729776751975,,,NEAR BAY
-1.352791757480905,1.024457088863713,1.8561815225324745,,-2.393454199254406,-5.1203423939143855,-2.779410725411333,,,NEAR BAY
-1.352791757480905,1.024457088863713,1.8561815225324745,-1.9744370217500886,-1.387520163411556,-2.7171481660336045,-1.5655783685381521,,,NEAR BAY
-1.352791757480905,1.024457088863713,1.8561815225324745,-1.1444060713847406,-0.8792048357246828,-1.5870472936974171,-1.8807862506037207,,,NEAR BAY
-1.352791757480905,1.024457088863713,1.8561815225324745,-1.404707342420275,-0.8295851963789563,-0.420829943012861,-0.9716503449185585,,,NEAR BAY
-1.3577830646509197,1.024457088863713,-2.1167224063491927,,,,,-1.3750083929341888,,NEAR BAY
-1.3577830646509197,1.0291389545592071,1.8561815225324745,-2.897991092710107,,,,-0.2826316063568017,,NEAR BAY
-1.3577830646509197,1.024457088863713,1.6178072867995743,,,,,0.8746202188623124,,NEAR BAY
-1.3577830646509197,1.019775223168219,1.6972653653772076,,,,,,,NEAR BAY
-1.3627743718209269,1.019775223168219,1.8561815225324745,-2.0493127986123123,-2.656458430251206,,,,,NEAR BAY
-1.3627743718209269,1.019775223168219,1.538349208221941,,,,,-1.302983168580701,,NEAR BAY
-1.3627743718209269,1.019775223168219,1.8561815225324745,,,-3.1570793030625075,,,,NEAR BAY
-1.3627743718209269,1.019775223168219,1.538349208221941,-1.2238752982889813,-0.7298434785938565,-1.2626424573979687,-0.7258379694227235,,,NEAR BAY
-1.3577830646509197,1.0150933574727214,1.8561815225324745,,-2.3556348914529655,,,-1.2689341928927138,,NEAR BAY
-1.3627743718209269,1.019775223168219,1.8561815225324745,,,,,,,NEAR BAY
-1.3577830646509197,1.019775223168219,1.3794330510666744,0.2287758462426096,0.4072339623899021,0.491585268870227,0.428375295342827,,-1.1177009991245963,NEAR BAY
-1.3577830646509197,1.019775223168219,-0.2097285204859925,,,,,,,NEAR BAY
-1.3577830646509197,1.019775223168219,1.3794330510666744,,-1.2680856735997996,-4.28224204963388,-1.284592125216698,,-3.430058051468934,NEAR BAY
-1.3577830646509197,1.019775223168219,1.6178072867995743,,,,,,,NEAR BAY
-1.3577830646509197,1.019775223168219,1.3794330510666744,,,,,,,NEAR BAY
